worker_id,job_id,worker_experience_years,worker_completed_jobs,worker_success_rate,worker_rating,required_skill_count,matched_skill_count,skill_match_ratio,location_match,distance_km,job_complexity,job_budget,successful
152,24,6,25,0.7702,4.5,2,0,0.0,0,13.85,4,1805.71,0
18,24,10,72,0.7035,4.47,2,0,0.0,0,34.59,4,1805.71,1
59,24,15,95,0.7931,4.34,2,1,0.5,0,41.35,4,1805.71,1
97,24,2,17,0.5626,3.86,2,0,0.0,0,14.7,4,1805.71,0
99,24,2,12,0.5454,3.7,2,0,0.0,0,15.21,4,1805.71,0
34,24,8,33,0.6736,4.25,2,1,0.5,0,43.1,4,1805.71,0
28,24,0,1,0.6167,4.27,2,1,0.5,0,40.99,4,1805.71,0
5,24,12,24,0.8146,4.32,2,1,0.5,0,30.88,4,1805.71,1
52,24,5,44,0.6774,4.11,2,1,0.5,1,0.91,4,1805.71,1
134,24,4,4,0.6145,4.23,2,1,0.5,0,19.18,4,1805.71,0
130,24,11,18,0.7967,4.2,2,1,0.5,0,41.58,4,1805.71,1
176,24,3,25,0.6773,4.38,2,0,0.0,0,33.56,4,1805.71,0
108,24,15,105,0.9144,4.52,2,0,0.0,0,40.46,4,1805.71,0
39,24,15,47,0.913,4.8,2,1,0.5,0,13.91,4,1805.71,1
156,24,10,31,0.8442,4.54,2,0,0.0,0,29.09,4,1805.71,1
22,25,0,5,0.5497,3.99,3,0,0.0,0,18.22,1,5616.98,0
73,25,3,16,0.6979,4.29,3,0,0.0,0,26.35,1,5616.98,1
154,25,11,20,0.7965,4.53,3,1,0.3333,0,27.04,1,5616.98,1
140,25,7,33,0.686,4.16,3,0,0.0,0,20.45,1,5616.98,1
105,25,13,56,0.9182,4.61,3,1,0.3333,0,32.59,1,5616.98,1
66,25,10,58,0.7501,4.57,3,1,0.3333,0,49.67,1,5616.98,1
49,25,3,15,0.6869,4.0,3,2,0.6667,0,18.15,1,5616.98,1
2,25,2,20,0.5759,3.7,3,1,0.3333,0,32.3,1,5616.98,1
182,25,3,4,0.5679,4.06,3,1,0.3333,1,5.81,1,5616.98,1
191,25,12,55,0.9253,4.61,3,1,0.3333,0,49.54,1,5616.98,1
148,25,6,30,0.6756,4.07,3,0,0.0,0,40.97,1,5616.98,1
134,25,4,4,0.6145,4.23,3,0,0.0,1,1.81,1,5616.98,0
31,25,1,1,0.5802,4.0,3,1,0.3333,0,14.76,1,5616.98,1
97,25,2,17,0.5626,3.86,3,0,0.0,0,41.32,1,5616.98,0
168,25,2,20,0.6195,4.32,3,1,0.3333,0,14.01,1,5616.98,1
87,26,2,9,0.5213,4.05,2,0,0.0,0,27.42,1,8282.02,1
141,26,13,53,0.8697,4.44,2,1,0.5,0,18.87,1,8282.02,1
158,26,5,9,0.6669,3.92,2,1,0.5,0,11.51,1,8282.02,1
179,26,11,39,0.7301,4.52,2,0,0.0,0,49.38,1,8282.02,1
176,26,3,25,0.6773,4.38,2,0,0.0,1,5.45,1,8282.02,0
181,26,8,21,0.8003,4.42,2,0,0.0,0,33.9,1,8282.02,0
14,26,2,14,0.5687,4.27,2,0,0.0,0,42.81,1,8282.02,0
42,26,1,5,0.5406,4.18,2,1,0.5,0,27.56,1,8282.02,1
100,26,14,66,0.7598,4.33,2,1,0.5,0,36.28,1,8282.02,1
163,26,14,88,0.8498,4.65,2,1,0.5,0,21.44,1,8282.02,1
2,26,2,20,0.5759,3.7,2,0,0.0,0,33.98,1,8282.02,0
24,26,6,40,0.6238,4.33,2,1,0.5,0,19.27,1,8282.02,1
38,26,4,21,0.6007,3.86,2,0,0.0,0,11.44,1,8282.02,1
121,26,10,63,0.7316,4.05,2,1,0.5,0,10.01,1,8282.02,1
154,26,11,20,0.7965,4.53,2,1,0.5,0,49.87,1,8282.02,1
91,27,9,67,0.6878,4.03,2,0,0.0,0,43.19,3,11575.92,0
172,27,4,28,0.5778,3.8,2,0,0.0,0,23.92,3,11575.92,0
102,27,7,52,0.6535,4.16,2,0,0.0,0,21.06,3,11575.92,0
104,27,7,36,0.7242,4.18,2,1,0.5,0,17.78,3,11575.92,0
151,27,15,82,0.8701,4.24,2,0,0.0,0,33.0,3,11575.92,1
52,27,5,44,0.6774,4.11,2,1,0.5,0,26.29,3,11575.92,1
133,27,8,62,0.8271,4.73,2,1,0.5,0,12.9,3,11575.92,1
4,27,5,32,0.6362,3.89,2,0,0.0,1,9.5,3,11575.92,0
189,27,9,74,0.7467,4.48,2,1,0.5,0,48.27,3,11575.92,0
181,27,8,21,0.8003,4.42,2,2,1.0,0,42.53,3,11575.92,1
18,27,10,72,0.7035,4.47,2,0,0.0,0,37.77,3,11575.92,0
24,27,6,40,0.6238,4.33,2,0,0.0,0,32.53,3,11575.92,0
141,27,13,53,0.8697,4.44,2,0,0.0,0,40.3,3,11575.92,0
73,27,3,16,0.6979,4.29,2,1,0.5,0,28.35,3,11575.92,1
186,27,2,13,0.5434,4.02,2,1,0.5,0,33.47,3,11575.92,1
30,28,15,34,0.7842,4.19,1,0,0.0,1,7.16,2,8769.08,1
67,28,1,6,0.5154,3.62,1,0,0.0,1,3.23,2,8769.08,1
18,28,10,72,0.7035,4.47,1,0,0.0,0,39.95,2,8769.08,1
98,28,15,51,0.8693,4.45,1,0,0.0,0,32.18,2,8769.08,1
163,28,14,88,0.8498,4.65,1,0,0.0,1,3.48,2,8769.08,1
57,28,7,61,0.6468,3.89,1,1,1.0,0,32.95,2,8769.08,1
174,28,9,69,0.8377,4.27,1,1,1.0,0,39.85,2,8769.08,1
180,28,9,69,0.8003,4.17,1,0,0.0,0,17.61,2,8769.08,0
59,28,15,95,0.7931,4.34,1,0,0.0,0,19.39,2,8769.08,1
81,28,9,41,0.7165,4.37,1,0,0.0,0,20.62,2,8769.08,1
106,28,14,82,0.8372,4.36,1,0,0.0,0,43.4,2,8769.08,0
91,28,9,67,0.6878,4.03,1,1,1.0,0,24.24,2,8769.08,1
133,28,8,62,0.8271,4.73,1,0,0.0,0,14.8,2,8769.08,1
138,28,4,8,0.5727,4.06,1,1,1.0,0,48.23,2,8769.08,1
3,28,6,51,0.717,4.27,1,1,1.0,0,10.26,2,8769.08,1
11,29,6,47,0.6899,4.42,2,1,0.5,0,40.01,4,6102.06,1
124,29,8,42,0.6722,4.08,2,0,0.0,0,31.03,4,6102.06,1
96,29,1,13,0.6111,4.03,2,0,0.0,0,47.59,4,6102.06,1
159,29,4,19,0.5685,3.83,2,0,0.0,0,23.89,4,6102.06,0
81,29,9,41,0.7165,4.37,2,1,0.5,0,41.04,4,6102.06,1
127,29,7,41,0.6494,4.09,2,0,0.0,0,14.81,4,6102.06,0
148,29,6,30,0.6756,4.07,2,0,0.0,0,22.63,4,6102.06,1
71,29,7,13,0.7505,4.18,2,0,0.0,0,36.96,4,6102.06,1
126,29,9,61,0.696,3.93,2,1,0.5,0,14.03,4,6102.06,1
47,29,11,93,0.8167,4.53,2,1,0.5,0,44.47,4,6102.06,1
196,29,14,18,0.7727,4.18,2,0,0.0,0,20.51,4,6102.06,1
131,29,10,41,0.878,4.7,2,1,0.5,0,48.34,4,6102.06,1
72,29,1,6,0.5709,4.07,2,0,0.0,1,2.25,4,6102.06,0
102,29,7,52,0.6535,4.16,2,1,0.5,0,26.76,4,6102.06,1
57,29,7,61,0.6468,3.89,2,1,0.5,0,24.6,4,6102.06,1
116,30,14,58,0.9278,4.5,3,1,0.3333,0,15.83,3,6211.6,0
47,30,11,93,0.8167,4.53,3,2,0.6667,0,15.98,3,6211.6,1
147,30,4,29,0.5625,4.11,3,0,0.0,0,17.06,3,6211.6,0
34,30,8,33,0.6736,4.25,3,1,0.3333,0,49.82,3,6211.6,0
148,30,6,30,0.6756,4.07,3,1,0.3333,0,30.68,3,6211.6,0
176,30,3,25,0.6773,4.38,3,1,0.3333,0,41.41,3,6211.6,1
59,30,15,95,0.7931,4.34,3,1,0.3333,0,32.49,3,6211.6,1
26,30,10,23,0.7448,4.1,3,1,0.3333,0,25.94,3,6211.6,1
185,30,0,4,0.6072,3.77,3,1,0.3333,0,12.4,3,6211.6,0
70,30,9,22,0.7792,4.61,3,2,0.6667,0,29.06,3,6211.6,1
61,30,13,65,0.8096,4.39,3,0,0.0,0,27.99,3,6211.6,1
143,30,10,25,0.7739,4.57,3,1,0.3333,0,24.44,3,6211.6,1
111,30,15,84,0.7565,4.05,3,1,0.3333,0,47.27,3,6211.6,1
98,30,15,51,0.8693,4.45,3,0,0.0,0,10.79,3,6211.6,1
51,30,13,54,0.8224,4.31,3,0,0.0,0,44.69,3,6211.6,0
51,31,13,54,0.8224,4.31,3,0,0.0,0,45.59,5,7882.28,1
148,31,6,30,0.6756,4.07,3,1,0.3333,0,21.46,5,7882.28,0
167,31,2,12,0.517,3.99,3,2,0.6667,0,15.79,5,7882.28,1
138,31,4,8,0.5727,4.06,3,0,0.0,1,8.17,5,7882.28,1
45,31,3,15,0.682,4.39,3,1,0.3333,0,35.25,5,7882.28,0
200,31,15,40,0.7721,4.55,3,0,0.0,0,43.96,5,7882.28,1
73,31,3,16,0.6979,4.29,3,1,0.3333,0,16.48,5,7882.28,1
91,31,9,67,0.6878,4.03,3,0,0.0,0,22.68,5,7882.28,1
84,31,1,9,0.5276,4.17,3,0,0.0,0,20.7,5,7882.28,0
173,31,13,59,0.8717,4.36,3,1,0.3333,0,20.85,5,7882.28,1
131,31,10,41,0.878,4.7,3,0,0.0,0,44.51,5,7882.28,1
125,31,0,5,0.6092,4.08,3,0,0.0,1,6.08,5,7882.28,0
199,31,15,81,0.8197,4.46,3,1,0.3333,0,26.56,5,7882.28,1
189,31,9,74,0.7467,4.48,3,1,0.3333,0,10.92,5,7882.28,0
115,31,7,36,0.7398,4.26,3,1,0.3333,0,36.48,5,7882.28,0
180,32,9,69,0.8003,4.17,1,1,1.0,0,40.6,3,2487.03,1
192,32,13,23,0.8275,4.74,1,0,0.0,0,20.5,3,2487.03,1
21,32,11,67,0.8869,4.52,1,0,0.0,0,36.19,3,2487.03,0
54,32,10,21,0.8473,4.63,1,0,0.0,0,22.37,3,2487.03,1
43,32,11,82,0.8841,4.49,1,0,0.0,0,21.37,3,2487.03,1
102,32,7,52,0.6535,4.16,1,0,0.0,0,15.25,3,2487.03,0
27,32,8,37,0.695,4.45,1,1,1.0,0,11.14,3,2487.03,1
25,32,3,6,0.6436,4.02,1,1,1.0,0,44.41,3,2487.03,1
17,32,11,31,0.8221,4.6,1,0,0.0,0,29.05,3,2487.03,0
122,32,5,21,0.7395,4.55,1,0,0.0,0,31.62,3,2487.03,1
141,32,13,53,0.8697,4.44,1,1,1.0,0,27.79,3,2487.03,1
14,32,2,14,0.5687,4.27,1,1,1.0,0,37.9,3,2487.03,1
7,32,1,11,0.516,3.75,1,0,0.0,0,33.9,3,2487.03,0
198,32,12,52,0.8669,4.36,1,0,0.0,0,35.43,3,2487.03,1
135,32,1,3,0.6085,4.06,1,0,0.0,0,30.94,3,2487.03,0
80,33,15,85,0.8456,4.43,2,1,0.5,0,30.93,5,9290.78,1
89,33,6,46,0.638,4.19,2,1,0.5,1,1.79,5,9290.78,1
124,33,8,42,0.6722,4.08,2,1,0.5,0,31.4,5,9290.78,1
139,33,14,78,0.859,4.26,2,1,0.5,0,29.68,5,9290.78,1
59,33,15,95,0.7931,4.34,2,0,0.0,0,21.98,5,9290.78,0
23,33,7,11,0.788,4.58,2,1,0.5,0,41.92,5,9290.78,1
114,33,5,15,0.6065,4.11,2,1,0.5,0,41.87,5,9290.78,1
79,33,14,115,0.7531,4.18,2,0,0.0,0,17.54,5,9290.78,0
94,33,12,46,0.8401,4.46,2,0,0.0,0,27.48,5,9290.78,1
106,33,14,82,0.8372,4.36,2,2,1.0,0,38.6,5,9290.78,1
67,33,1,6,0.5154,3.62,2,0,0.0,0,43.14,5,9290.78,0
40,33,4,20,0.5791,3.96,2,0,0.0,0,13.17,5,9290.78,0
78,33,6,11,0.6434,4.05,2,1,0.5,0,30.66,5,9290.78,0
3,33,6,51,0.717,4.27,2,0,0.0,0,34.53,5,9290.78,0
1,33,3,3,0.6585,3.98,2,1,0.5,1,3.08,5,9290.78,1
137,34,15,123,0.8223,4.54,1,1,1.0,0,34.91,4,5118.69,1
69,34,6,35,0.7259,4.42,1,0,0.0,0,10.78,4,5118.69,1
106,34,14,82,0.8372,4.36,1,1,1.0,0,31.4,4,5118.69,1
49,34,3,15,0.6869,4.0,1,0,0.0,0,14.09,4,5118.69,1
18,34,10,72,0.7035,4.47,1,0,0.0,0,38.61,4,5118.69,0
47,34,11,93,0.8167,4.53,1,0,0.0,0,19.31,4,5118.69,1
35,34,3,5,0.6218,4.07,1,1,1.0,0,29.74,4,5118.69,1
75,34,7,60,0.7932,4.25,1,0,0.0,0,22.46,4,5118.69,0
29,34,12,19,0.7796,4.05,1,0,0.0,0,49.92,4,5118.69,1
164,34,15,79,0.7772,4.09,1,0,0.0,0,41.66,4,5118.69,1
117,34,12,73,0.7692,4.26,1,0,0.0,0,43.74,4,5118.69,0
159,34,4,19,0.5685,3.83,1,0,0.0,0,12.24,4,5118.69,0
116,34,14,58,0.9278,4.5,1,0,0.0,0,12.86,4,5118.69,1
70,34,9,22,0.7792,4.61,1,0,0.0,1,2.33,4,5118.69,0
180,34,9,69,0.8003,4.17,1,0,0.0,0,42.69,4,5118.69,0
32,35,2,7,0.5123,3.61,3,1,0.3333,0,28.91,1,4846.96,0
197,35,14,61,0.817,4.58,3,1,0.3333,1,3.47,1,4846.96,1
183,35,0,5,0.5535,4.08,3,2,0.6667,0,35.17,1,4846.96,1
64,35,4,5,0.7132,4.29,3,0,0.0,0,47.5,1,4846.96,1
99,35,2,12,0.5454,3.7,3,0,0.0,0,20.13,1,4846.96,0
198,35,12,52,0.8669,4.36,3,0,0.0,0,17.95,1,4846.96,0
114,35,5,15,0.6065,4.11,3,1,0.3333,0,44.55,1,4846.96,1
189,35,9,74,0.7467,4.48,3,1,0.3333,0,14.52,1,4846.96,1
9,35,5,39,0.7062,4.02,3,1,0.3333,0,22.98,1,4846.96,1
51,35,13,54,0.8224,4.31,3,0,0.0,0,21.04,1,4846.96,1
118,35,8,8,0.7519,4.41,3,2,0.6667,0,41.57,1,4846.96,1
25,35,3,6,0.6436,4.02,3,0,0.0,0,11.68,1,4846.96,0
134,35,4,4,0.6145,4.23,3,1,0.3333,1,5.02,1,4846.96,1
171,35,4,13,0.5639,4.17,3,1,0.3333,0,24.86,1,4846.96,1
54,35,10,21,0.8473,4.63,3,0,0.0,0,16.31,1,4846.96,1
159,36,4,19,0.5685,3.83,2,1,0.5,0,49.27,1,8963.68,0
87,36,2,9,0.5213,4.05,2,0,0.0,0,40.27,1,8963.68,0
195,36,12,58,0.8424,4.62,2,0,0.0,0,27.55,1,8963.68,1
161,36,2,17,0.5796,3.87,2,1,0.5,0,37.57,1,8963.68,1
16,36,8,40,0.7872,4.37,2,0,0.0,0,15.39,1,8963.68,0
92,36,7,48,0.6518,3.98,2,0,0.0,0,29.41,1,8963.68,1
166,36,9,58,0.7486,4.2,2,1,0.5,0,21.79,1,8963.68,1
40,36,4,20,0.5791,3.96,2,1,0.5,1,2.3,1,8963.68,1
180,36,9,69,0.8003,4.17,2,1,0.5,0,23.91,1,8963.68,1
138,36,4,8,0.5727,4.06,2,0,0.0,0,21.01,1,8963.68,0
28,36,0,1,0.6167,4.27,2,0,0.0,0,46.58,1,8963.68,0
33,36,2,15,0.6183,4.1,2,1,0.5,0,12.76,1,8963.68,1
125,36,0,5,0.6092,4.08,2,1,0.5,0,21.83,1,8963.68,1
60,36,10,79,0.7145,4.03,2,1,0.5,1,3.99,1,8963.68,1
82,36,5,17,0.6139,4.05,2,1,0.5,0,35.52,1,8963.68,1
48,37,5,42,0.7483,4.16,3,1,0.3333,0,29.9,2,8961.09,1
5,37,12,24,0.8146,4.32,3,1,0.3333,0,34.52,2,8961.09,1
159,37,4,19,0.5685,3.83,3,0,0.0,0,35.64,2,8961.09,1
94,37,12,46,0.8401,4.46,3,0,0.0,0,30.93,2,8961.09,1
199,37,15,81,0.8197,4.46,3,3,1.0,0,43.41,2,8961.09,1
62,37,0,5,0.5185,3.59,3,1,0.3333,0,44.94,2,8961.09,1
83,37,7,30,0.6573,3.84,3,1,0.3333,0,29.41,2,8961.09,1
185,37,0,4,0.6072,3.77,3,1,0.3333,0,32.84,2,8961.09,0
17,37,11,31,0.8221,4.6,3,0,0.0,0,36.32,2,8961.09,1
169,37,12,94,0.8925,4.74,3,0,0.0,0,38.05,2,8961.09,1
138,37,4,8,0.5727,4.06,3,1,0.3333,0,24.65,2,8961.09,1
100,37,14,66,0.7598,4.33,3,2,0.6667,0,12.83,2,8961.09,1
49,37,3,15,0.6869,4.0,3,1,0.3333,1,2.48,2,8961.09,1
135,37,1,3,0.6085,4.06,3,2,0.6667,0,45.59,2,8961.09,1
175,37,13,33,0.897,4.75,3,1,0.3333,0,42.04,2,8961.09,1
143,38,10,25,0.7739,4.57,3,0,0.0,0,48.42,1,957.77,1
191,38,12,55,0.9253,4.61,3,0,0.0,0,39.01,1,957.77,1
107,38,7,43,0.6939,4.41,3,0,0.0,0,17.58,1,957.77,1
95,38,10,42,0.7047,4.06,3,0,0.0,0,19.95,1,957.77,1
182,38,3,4,0.5679,4.06,3,1,0.3333,0,17.16,1,957.77,0
15,38,8,57,0.7654,4.09,3,0,0.0,0,26.61,1,957.77,1
158,38,5,9,0.6669,3.92,3,1,0.3333,0,35.54,1,957.77,1
69,38,6,35,0.7259,4.42,3,1,0.3333,0,28.35,1,957.77,1
136,38,7,46,0.6328,4.26,3,0,0.0,0,45.31,1,957.77,1
11,38,6,47,0.6899,4.42,3,1,0.3333,0,17.22,1,957.77,1
188,38,14,18,0.8028,4.12,3,0,0.0,1,3.71,1,957.77,1
19,38,2,4,0.6317,4.28,3,1,0.3333,0,49.94,1,957.77,1
78,38,6,11,0.6434,4.05,3,1,0.3333,0,24.09,1,957.77,1
20,38,5,21,0.67,4.22,3,1,0.3333,1,9.92,1,957.77,1
56,38,12,43,0.7766,4.46,3,1,0.3333,0,24.87,1,957.77,1
111,39,15,84,0.7565,4.05,1,0,0.0,0,27.9,2,5048.54,1
186,39,2,13,0.5434,4.02,1,1,1.0,0,39.05,2,5048.54,0
83,39,7,30,0.6573,3.84,1,1,1.0,0,33.83,2,5048.54,1
156,39,10,31,0.8442,4.54,1,0,0.0,0,49.74,2,5048.54,1
62,39,0,5,0.5185,3.59,1,0,0.0,0,22.01,2,5048.54,1
145,39,11,25,0.8623,4.55,1,0,0.0,0,44.23,2,5048.54,1
140,39,7,33,0.686,4.16,1,0,0.0,0,42.88,2,5048.54,0
55,39,0,1,0.5,3.84,1,0,0.0,0,21.04,2,5048.54,0
97,39,2,17,0.5626,3.86,1,0,0.0,0,32.25,2,5048.54,0
197,39,14,61,0.817,4.58,1,0,0.0,0,16.19,2,5048.54,1
141,39,13,53,0.8697,4.44,1,1,1.0,0,24.23,2,5048.54,1
191,39,12,55,0.9253,4.61,1,0,0.0,1,3.99,2,5048.54,1
66,39,10,58,0.7501,4.57,1,1,1.0,0,19.32,2,5048.54,1
93,39,5,24,0.6821,4.37,1,0,0.0,0,13.68,2,5048.54,1
116,39,14,58,0.9278,4.5,1,0,0.0,0,46.72,2,5048.54,1
186,40,2,13,0.5434,4.02,2,0,0.0,0,13.14,4,11737.1,1
84,40,1,9,0.5276,4.17,2,0,0.0,0,40.84,4,11737.1,0
124,40,8,42,0.6722,4.08,2,1,0.5,0,42.69,4,11737.1,1
45,40,3,15,0.682,4.39,2,0,0.0,0,44.71,4,11737.1,0
125,40,0,5,0.6092,4.08,2,0,0.0,0,19.07,4,11737.1,0
177,40,8,36,0.813,4.2,2,1,0.5,0,34.09,4,11737.1,1
180,40,9,69,0.8003,4.17,2,0,0.0,0,41.1,4,11737.1,1
148,40,6,30,0.6756,4.07,2,0,0.0,0,22.19,4,11737.1,1
25,40,3,6,0.6436,4.02,2,1,0.5,0,31.6,4,11737.1,1
153,40,15,110,0.8275,4.22,2,0,0.0,1,5.27,4,11737.1,1
165,40,1,4,0.6024,4.33,2,0,0.0,1,0.98,4,11737.1,0
77,40,10,45,0.8585,4.62,2,0,0.0,0,25.72,4,11737.1,1
10,40,1,4,0.6229,4.25,2,1,0.5,0,33.81,4,11737.1,1
188,40,14,18,0.8028,4.12,2,0,0.0,0,18.88,4,11737.1,1
98,40,15,51,0.8693,4.45,2,0,0.0,1,4.25,4,11737.1,1
22,41,0,5,0.5497,3.99,3,1,0.3333,0,29.24,4,5213.22,1
122,41,5,21,0.7395,4.55,3,0,0.0,0,25.81,4,5213.22,0
147,41,4,29,0.5625,4.11,3,0,0.0,0,32.45,4,5213.22,0
191,41,12,55,0.9253,4.61,3,0,0.0,0,30.97,4,5213.22,1
13,41,4,36,0.6388,4.25,3,1,0.3333,0,20.65,4,5213.22,1
141,41,13,53,0.8697,4.44,3,1,0.3333,0,37.39,4,5213.22,1
103,41,3,23,0.6748,4.16,3,0,0.0,0,14.5,4,5213.22,0
68,41,6,7,0.7118,4.07,3,0,0.0,0,24.61,4,5213.22,1
129,41,6,34,0.68,4.02,3,0,0.0,0,23.78,4,5213.22,0
112,41,3,27,0.6391,4.32,3,1,0.3333,0,40.79,4,5213.22,1
199,41,15,81,0.8197,4.46,3,1,0.3333,0,23.99,4,5213.22,0
179,41,11,39,0.7301,4.52,3,2,0.6667,0,42.11,4,5213.22,1
34,41,8,33,0.6736,4.25,3,1,0.3333,0,27.62,4,5213.22,0
196,41,14,18,0.7727,4.18,3,2,0.6667,0,19.34,4,5213.22,1
35,41,3,5,0.6218,4.07,3,1,0.3333,0,16.24,4,5213.22,0
22,42,0,5,0.5497,3.99,3,0,0.0,0,23.28,3,13725.8,0
29,42,12,19,0.7796,4.05,3,1,0.3333,0,18.48,3,13725.8,1
190,42,11,17,0.8808,4.43,3,1,0.3333,0,40.01,3,13725.8,1
14,42,2,14,0.5687,4.27,3,0,0.0,0,34.92,3,13725.8,0
63,42,15,43,0.7991,4.38,3,2,0.6667,0,37.8,3,13725.8,1
159,42,4,19,0.5685,3.83,3,1,0.3333,0,25.06,3,13725.8,0
38,42,4,21,0.6007,3.86,3,0,0.0,0,31.07,3,13725.8,1
74,42,8,47,0.7955,4.4,3,2,0.6667,1,1.07,3,13725.8,1
4,42,5,32,0.6362,3.89,3,0,0.0,0,37.86,3,13725.8,1
88,42,14,70,0.8035,4.45,3,0,0.0,0,28.6,3,13725.8,0
178,42,14,58,0.9175,4.55,3,1,0.3333,0,12.66,3,13725.8,1
79,42,14,115,0.7531,4.18,3,1,0.3333,0,36.52,3,13725.8,0
116,42,14,58,0.9278,4.5,3,0,0.0,0,24.41,3,13725.8,1
121,42,10,63,0.7316,4.05,3,0,0.0,0,21.7,3,13725.8,0
6,42,3,15,0.5392,3.8,3,0,0.0,0,25.46,3,13725.8,0
131,43,10,41,0.878,4.7,3,0,0.0,1,0.88,3,14381.39,0
182,43,3,4,0.5679,4.06,3,2,0.6667,0,22.2,3,14381.39,1
26,43,10,23,0.7448,4.1,3,0,0.0,0,39.78,3,14381.39,1
81,43,9,41,0.7165,4.37,3,0,0.0,0,37.37,3,14381.39,1
125,43,0,5,0.6092,4.08,3,1,0.3333,0,22.09,3,14381.39,0
153,43,15,110,0.8275,4.22,3,0,0.0,0,49.14,3,14381.39,1
137,43,15,123,0.8223,4.54,3,2,0.6667,0,12.48,3,14381.39,1
23,43,7,11,0.788,4.58,3,2,0.6667,0,25.49,3,14381.39,0
48,43,5,42,0.7483,4.16,3,2,0.6667,0,49.61,3,14381.39,0
51,43,13,54,0.8224,4.31,3,0,0.0,0,47.96,3,14381.39,1
129,43,6,34,0.68,4.02,3,1,0.3333,0,23.67,3,14381.39,1
118,43,8,8,0.7519,4.41,3,2,0.6667,0,15.49,3,14381.39,1
144,43,9,54,0.6936,4.2,3,1,0.3333,0,30.83,3,14381.39,1
183,43,0,5,0.5535,4.08,3,2,0.6667,0,44.91,3,14381.39,1
6,43,3,15,0.5392,3.8,3,0,0.0,0,26.69,3,14381.39,0
110,44,2,17,0.6407,3.96,3,0,0.0,0,45.95,4,10721.06,0
80,44,15,85,0.8456,4.43,3,1,0.3333,0,27.2,4,10721.06,0
155,44,2,12,0.6036,4.08,3,0,0.0,0,40.8,4,10721.06,0
85,44,9,69,0.7612,4.22,3,0,0.0,0,32.59,4,10721.06,1
115,44,7,36,0.7398,4.26,3,1,0.3333,0,12.71,4,10721.06,1
139,44,14,78,0.859,4.26,3,0,0.0,0,38.78,4,10721.06,1
34,44,8,33,0.6736,4.25,3,0,0.0,0,43.58,4,10721.06,1
53,44,10,69,0.7795,4.46,3,1,0.3333,0,11.18,4,10721.06,1
168,44,2,20,0.6195,4.32,3,1,0.3333,1,9.74,4,10721.06,0
36,44,9,29,0.7539,4.33,3,0,0.0,1,3.38,4,10721.06,0
149,44,4,14,0.6858,3.91,3,1,0.3333,0,42.87,4,10721.06,0
176,44,3,25,0.6773,4.38,3,0,0.0,1,7.51,4,10721.06,1
52,44,5,44,0.6774,4.11,3,2,0.6667,0,17.52,4,10721.06,1
177,44,8,36,0.813,4.2,3,1,0.3333,0,11.05,4,10721.06,0
181,44,8,21,0.8003,4.42,3,2,0.6667,0,34.68,4,10721.06,1
157,45,3,10,0.6034,3.98,2,1,0.5,0,35.98,3,14038.66,1
60,45,10,79,0.7145,4.03,2,0,0.0,0,25.5,3,14038.66,1
153,45,15,110,0.8275,4.22,2,0,0.0,1,2.06,3,14038.66,1
176,45,3,25,0.6773,4.38,2,0,0.0,0,26.34,3,14038.66,0
7,45,1,11,0.516,3.75,2,0,0.0,0,47.02,3,14038.66,0
92,45,7,48,0.6518,3.98,2,0,0.0,0,18.9,3,14038.66,0
21,45,11,67,0.8869,4.52,2,1,0.5,0,18.11,3,14038.66,1
177,45,8,36,0.813,4.2,2,0,0.0,0,17.08,3,14038.66,0
200,45,15,40,0.7721,4.55,2,1,0.5,0,27.57,3,14038.66,1
123,45,4,18,0.7048,4.35,2,0,0.0,0,37.51,3,14038.66,0
35,45,3,5,0.6218,4.07,2,1,0.5,0,45.5,3,14038.66,1
129,45,6,34,0.68,4.02,2,1,0.5,0,41.05,3,14038.66,1
155,45,2,12,0.6036,4.08,2,0,0.0,0,42.97,3,14038.66,0
121,45,10,63,0.7316,4.05,2,0,0.0,1,4.24,3,14038.66,0
183,45,0,5,0.5535,4.08,2,1,0.5,0,32.88,3,14038.66,1
165,46,1,4,0.6024,4.33,2,0,0.0,0,30.65,4,13488.53,0
181,46,8,21,0.8003,4.42,2,1,0.5,0,11.97,4,13488.53,1
10,46,1,4,0.6229,4.25,2,1,0.5,1,4.28,4,13488.53,1
134,46,4,4,0.6145,4.23,2,0,0.0,0,43.1,4,13488.53,0
28,46,0,1,0.6167,4.27,2,0,0.0,0,26.9,4,13488.53,0
116,46,14,58,0.9278,4.5,2,0,0.0,1,1.02,4,13488.53,1
117,46,12,73,0.7692,4.26,2,0,0.0,0,15.69,4,13488.53,0
11,46,6,47,0.6899,4.42,2,0,0.0,0,28.07,4,13488.53,0
63,46,15,43,0.7991,4.38,2,0,0.0,1,1.58,4,13488.53,0
133,46,8,62,0.8271,4.73,2,1,0.5,0,47.51,4,13488.53,1
138,46,4,8,0.5727,4.06,2,1,0.5,0,15.41,4,13488.53,1
102,46,7,52,0.6535,4.16,2,2,1.0,0,28.04,4,13488.53,1
189,46,9,74,0.7467,4.48,2,0,0.0,0,33.61,4,13488.53,0
143,46,10,25,0.7739,4.57,2,0,0.0,1,2.42,4,13488.53,1
100,46,14,66,0.7598,4.33,2,0,0.0,0,20.0,4,13488.53,0
183,47,0,5,0.5535,4.08,2,1,0.5,0,39.07,1,4670.64,0
